audio_path,reference,wer,w2v_hyp,w2v_score
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ007-0154.wav,these pungent and well grounded strictures applied with still greater force to the unconvicted prisoner the man who came to the prison innocent and still uncontaminated,14,thes pungent and wel grounded strictures 0 plied with still grater fors to the un convicted prisint r the man h came to the prison innicent and still und contaminated,7244.878123342991
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ007-0154.wav,these pungent and well grounded strictures applied with still greater force to the unconvicted prisoner the man who came to the prison innocent and still uncontaminated,13,thes pungent and wel grounded strictures 0 plied with still grater fors to the unconvicted prisint r the mane h came to the prison innicent and still und contaminated,7244.793566763401
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ007-0154.wav,these pungent and well grounded strictures applied with still greater force to the unconvicted prisoner the man who came to the prison innocent and still uncontaminated,11,thes pungent and well grounded strictures 0 plied with still grater fors to the unconvicted prisint r the man h came to the prison innicent and still und contaminated,7244.784597456455
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ007-0154.wav,these pungent and well grounded strictures applied with still greater force to the unconvicted prisoner the man who came to the prison innocent and still uncontaminated,11,thes pungent and wel grounded strictures 0 plied with still grater fors to the unconvicted prisint r the man who came to the prison innicent and still und contaminated,7244.781405508518
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ007-0154.wav,these pungent and well grounded strictures applied with still greater force to the unconvicted prisoner the man who came to the prison innocent and still uncontaminated,14,thes pungent and wel grounded strictures 0 plied with still grater fors to the un convicted prisint r the man wh came to the prison innicent and still und contaminated,7244.771572172642
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ007-0154.wav,these pungent and well grounded strictures applied with still greater force to the unconvicted prisoner the man who came to the prison innocent and still uncontaminated,14,thes pungent and wel grounded strictures 0 plied with still grater fors to the un convicted prisint r the man ho came to the prison innicent and still und contaminated,7244.746246397495
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ007-0154.wav,these pungent and well grounded strictures applied with still greater force to the unconvicted prisoner the man who came to the prison innocent and still uncontaminated,12,thes pungent and wel grounded strictures 0 plied with still grater fors to the unconvicted prisint r the man h came to the prison innicent and still aun contaminated,7244.396043598652
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ007-0154.wav,these pungent and well grounded strictures applied with still greater force to the unconvicted prisoner the man who came to the prison innocent and still uncontaminated,12,thes pungent and wel grounded strictures 0 plied with still grater fors to the unconvicted prisint r the man wh came to the prison innicent and still aun contaminated,7244.289492428303
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ007-0154.wav,these pungent and well grounded strictures applied with still greater force to the unconvicted prisoner the man who came to the prison innocent and still uncontaminated,12,thes pungent and wel grounded strictures 0 plied with still grater fors to the unconvicted prisint r the man ho came to the prison innicent and still aun contaminated,7244.264166653156
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ007-0154.wav,these pungent and well grounded strictures applied with still greater force to the unconvicted prisoner the man who came to the prison innocent and still uncontaminated,14,thes pungent and wel grounded strictures 0 plied with still grater fors to the un convicted prisint r the man h came to the prison innicent and still aun contaminated,7244.25433331728
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ007-0154.wav,these pungent and well grounded strictures applied with still greater force to the unconvicted prisoner the man who came to the prison innocent and still uncontaminated,12,thes pungent and wel grounded strictures 0 plied with still grater fors to the unconvicted prisint r the man h came to the prison innicent and still ound contaminated,7244.247284948826
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ007-0154.wav,these pungent and well grounded strictures applied with still greater force to the unconvicted prisoner the man who came to the prison innocent and still uncontaminated,12,thes pungent and wel grounded strictures 0 plied with still grater fors to the unconvicted prisint r the man h came to the prison innicent and still n contaminated,7244.200489580631
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ007-0154.wav,these pungent and well grounded strictures applied with still greater force to the unconvicted prisoner the man who came to the prison innocent and still uncontaminated,13,thes pungent and wel grounded strictures 0 plied with still grater fors to the unconvicted prisint r the mane h came to the prison innicent and still aun contaminated,7244.16977673769
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ007-0154.wav,these pungent and well grounded strictures applied with still greater force to the unconvicted prisoner the man who came to the prison innocent and still uncontaminated,11,thes pungent and well grounded strictures 0 plied with still grater fors to the unconvicted prisint r the man h came to the prison innicent and still aun contaminated,7244.160807430744
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ007-0154.wav,these pungent and well grounded strictures applied with still greater force to the unconvicted prisoner the man who came to the prison innocent and still uncontaminated,11,thes pungent and wel grounded strictures 0 plied with still grater fors to the unconvicted prisint r the man who came to the prison innicent and still aun contaminated,7244.157615482807
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ007-0154.wav,these pungent and well grounded strictures applied with still greater force to the unconvicted prisoner the man who came to the prison innocent and still uncontaminated,14,thes pungent and wel grounded strictures 0 plied with still grater fors to the un convicted prisint r the man wh came to the prison innicent and still aun contaminated,7244.147782146931
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ007-0154.wav,these pungent and well grounded strictures applied with still greater force to the unconvicted prisoner the man who came to the prison innocent and still uncontaminated,12,thes pungent and wel grounded strictures 0 plied with still grater fors to the unconvicted prisint r the man wh came to the prison innicent and still ound contaminated,7244.140733778477
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ007-0154.wav,these pungent and well grounded strictures applied with still greater force to the unconvicted prisoner the man who came to the prison innocent and still uncontaminated,14,thes pungent and wel grounded strictures 0 plied with still grater fors to the un convicted prisint r the man ho came to the prison innicent and still aun contaminated,7244.122456371784
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ007-0154.wav,these pungent and well grounded strictures applied with still greater force to the unconvicted prisoner the man who came to the prison innocent and still uncontaminated,12,thes pungent and wel grounded strictures 0 plied with still grater fors to the unconvicted prisint r the man ho came to the prison innicent and still ound contaminated,7244.11540800333
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ007-0154.wav,these pungent and well grounded strictures applied with still greater force to the unconvicted prisoner the man who came to the prison innocent and still uncontaminated,14,thes pungent and wel grounded strictures 0 plied with still grater fors to the un convicted prisint r the man h came to the prison innicent and still ound contaminated,7244.105574667454
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ007-0154.wav,these pungent and well grounded strictures applied with still greater force to the unconvicted prisoner the man who came to the prison innocent and still uncontaminated,12,thes pungent and wel grounded strictures 0 plied with still grater fors to the unconvicted prisint r the man wh came to the prison innicent and still n contaminated,7244.093938410282
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ007-0154.wav,these pungent and well grounded strictures applied with still greater force to the unconvicted prisoner the man who came to the prison innocent and still uncontaminated,12,thes pungent and wel grounded strictures 0 plied with still grater fors to the unconvicted prisint r the man ho came to the prison innicent and still n contaminated,7244.068612635136
