audio_path,reference,wer,w2v_hyp,w2v_score
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0038.wav,the 1st physician to see the president at parkland hospital was doctor charles j carrico a resident in general surgery,0.04,the 1st fiction to see the president at parkland hospital was doctor charles gay cracow as resident in general sorry,4967.585546382067
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0038.wav,the 1st physician to see the president at parkland hospital was doctor charles j carrico a resident in general surgery,0.03,the 1st fashion to see the president at parkland hospital was doctor charles gay carrow a resident in general sorry,4967.573491180537
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0038.wav,the 1st physician to see the president at parkland hospital was doctor charles j carrico a resident in general surgery,0.04,the 1st fiction to see the president at parkland hospital was doctor charles gay cracow a resident in genoa sorr,4967.563133858439
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0038.wav,the 1st physician to see the president at parkland hospital was doctor charles j carrico a resident in general surgery,0.05,the 1st fiction to see the president at portland hospital was doctor charles gay carrow a resident in genoa sorry,4967.128999614116
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0038.wav,the 1st physician to see the president at parkland hospital was doctor charles j carrico a resident in general surgery,0.03,the 1st fiction to see the president at parkland hospital was doctor charles gay carol a resident in general sorry,4967.074262250063
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0038.wav,the 1st physician to see the president at parkland hospital was doctor charles j carrico a resident in general surgery,0.03,the 1st fiction to see the president at parkland hospital was doctor charles jay carrow a resident in general sorry,4966.840625357029
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0038.wav,the 1st physician to see the president at parkland hospital was doctor charles j carrico a resident in general surgery,0.04,the 1st fiction to see the president at parkland hospital was doctor charles gay cracow a resident in genoa surry,4966.531827171442
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0038.wav,the 1st physician to see the president at parkland hospital was doctor charles j carrico a resident in general surgery,0.03,the 1st fiction to see the president at parkland hospital was doctor charles gay cracow a resident in general surrey,4966.464241011736
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0038.wav,the 1st physician to see the president at parkland hospital was doctor charles j carrico a resident in general surgery,0.03,the 1st fiction to see the president at portland hospital was doctor charles gay carrico a resident in general sorry,4966.418662202952
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0038.wav,the 1st physician to see the president at parkland hospital was doctor charles j carrico a resident in general surgery,0.04,the 1st fiction to see the president at portland hospital was doctor charles gay caracole a resident in general sorry,4966.177662315962
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0038.wav,the 1st physician to see the president at parkland hospital was doctor charles j carrico a resident in general surgery,0.03,the 1st fiction to see the president at parkland hospital was doctor charles gray carrow a resident in general sorry,4966.033342704174
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0038.wav,the 1st physician to see the president at parkland hospital was doctor charles j carrico a resident in general surgery,0.05,the 1st fiction to see the president at park land hospital was doctor charles gay carrow a resident in general sorry,4965.946141199468
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0038.wav,the 1st physician to see the president at parkland hospital was doctor charles j carrico a resident in general surgery,0.03,the 1st fiction to see the president at parkland hospital was doctor charles gay carrow a resident in general sorr,4965.400079680679
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0038.wav,the 1st physician to see the president at parkland hospital was doctor charles j carrico a resident in general surgery,0.03,the 1st fiction to see the president at parkland hospital was doctor charles gay cracow a resident in general corry,4965.260804534551
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0038.wav,the 1st physician to see the president at parkland hospital was doctor charles j carrico a resident in general surgery,0.03,the 1st fiction to see the president at parkland hospital was doctor charles gay cracow a resident in general sirr,4965.224473782775
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0038.wav,the 1st physician to see the president at parkland hospital was doctor charles j carrico a resident in general surgery,0.03,the 1st fiction to see the president at parkland hospital was doctor charles gay cracow a resident in general sorer,4964.899928359387
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0038.wav,the 1st physician to see the president at parkland hospital was doctor charles j carrico a resident in general surgery,0.04,the 1st fiction to see the president at parkland hospital was doctor charles gay cracow a resident in genial sorr,4964.847290037867
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0038.wav,the 1st physician to see the president at parkland hospital was doctor charles j carrico a resident in general surgery,0.03,the 1st fiction to see the president at parkland hospital was doctor charles gay carrow a resident in general surry,4964.368772993682
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0038.wav,the 1st physician to see the president at parkland hospital was doctor charles j carrico a resident in general surgery,0.03,the 1st fiction to see the president at parkland hospital was doctor charles gay cracow a resident in general sorrow,4964.039253484008
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0038.wav,the 1st physician to see the president at parkland hospital was doctor charles j carrico a resident in general surgery,0.04,the 1st fiction to see the president at parkland hospital was doctor charles gay cracow a resident in genial surry,4963.815983350871
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0038.wav,the 1st physician to see the president at parkland hospital was doctor charles j carrico a resident in general surgery,0.04,the 1st fiction to see the president at portland hospital was doctor charles gay carrow a resident in general sorr,4963.78194079518
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0038.wav,the 1st physician to see the president at parkland hospital was doctor charles j carrico a resident in general surgery,0.03,the 1st fiction to see the president at parkland hospital was doctor charles gay cracow a resident in general sorrily,4963.618199831842
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0038.wav,the 1st physician to see the president at parkland hospital was doctor charles j carrico a resident in general surgery,0.04,the 1st fiction to see the president at parkland hospital was doctor charles gay carrow a resident in genoa sorr,4963.311860142943
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0038.wav,the 1st physician to see the president at parkland hospital was doctor charles j carrico a resident in general surgery,0.03,the 1st fiction to see the president at parkland hospital was doctor charles gay cracow a resident in general surer,4963.265805447695
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0038.wav,the 1st physician to see the president at parkland hospital was doctor charles j carrico a resident in general surgery,0.04,the 1st fiction to see the president at parkland hospital was doctor charles gay cracow a resident in genoa sirr,4963.13625424504
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0038.wav,the 1st physician to see the president at parkland hospital was doctor charles j carrico a resident in general surgery,0.04,the 1st fiction to see the president at parkland hospital was doctor charles gay cracow a resident in genoa surrey,4962.937859242555
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0038.wav,the 1st physician to see the president at parkland hospital was doctor charles j carrico a resident in general surgery,0.03,the 1st friction to see the president at parkland hospital was doctor charles gay carrow a resident in general sorr,4962.9100672471495
