id,talk_id,speaker_id,reference,hypothesis,wer
<F0_M>,CraigVenter_2008,Craig_Venter,and the bacteria started to read this genetic code made the viral particles the viral particles then were released from the cells then came back and killed the e coli i was talking to the oil industry recently and i said they clearly understood that model,in the bac urias started tor read thes anat ick cod made the vinal particles the vir l particles and wer released from the soles an cam back and cil the ecole i was touching to the oyl industry recently an i said they clearly under stold that model hom,0.09803921568627451
<F0_M>,CraigVenter_2008,Craig_Venter,they laughed more than you guys are it is,that they laf more than yo ges ar ats,0.17073170731707318
<F0_M>,CraigVenter_2008,Craig_Venter,and so we think this is a situation where the software can actually build its own hardware in a biological system but we wanted to go much larger we wanted to build the entire bacterial chromosome,and so whe think thes as as situation wer the soft ware cud atoll bildad is own hardwar in a bi aladel sis tom but we wanted to go much larger whe wanted to bield the entier bactria romes ome,0.11224489795918367
<F0_M>,CraigVenter_2008,Craig_Venter,it is over 580000 letters of genetic code so we thought we would build them in cassettes the size of the viruses so we could actually vary the cassettes to understand what the actual components of a living cell are,so fer 5 hunderd an ate 1000 letters of janette cod so we thoat we build them te cosette s the sis of the viris ars so we cod axholme very the cos sets to understand what the actual components of a livin sell ar,0.11682242990654206
<F0_M>,CraigVenter_2008,Craig_Venter,design is critical and if you are starting with digital information in the computer that digital information has to be really accurate,dessin is reticule and if yur started with diu information in the computer that didon information haves to be rely accurate,0.06716417910447761
<F0_M>,CraigVenter_2008,Craig_Venter,when we 1st sequenced this genome in 1995 the standard of accuracy was one error per 10000 base pairs we actually found on resequencing it 30 errors had we used that original sequence it never would have been able to be booted up,when we furst sequins thes geno ma 19 ninde 5 the stander of acri was on ar for 10 thousan ba pairs we ashly found on re sequences in at 30 ears had we yuse theat arrian l sequence it never wold have ben able to be booted up,0.1222707423580786
<F0_M>,CraigVenter_2008,Craig_Venter,part of the design is designing pieces that are 50 letters long that have to overlap with all the other 50 letter pieces to build smaller sub units,part f the dessin as dessin in peaces that ar 50 letters long that haf to over lap with al the other 50 leter peaces to belt smaller a sub units,0.10204081632653061
<F0_M>,CraigVenter_2008,Craig_Venter,we have to design so they can go together we design unique elements into this you may have read that we put watermarks in think of this we have a 4 letter genetic code a c g and t triplets of that letter of those letters code for roughly 20 amino acids that there is a single letter,we have to des ine so they can gow together we dosing uneek elements into this how hu may have read theat we he but water marx is in thenk of thist we have ay fore leter gane cote ay se ge and te triplets of that letters ove thoas letters cod for ruffly 20 am mano asides that thers ay single leter,0.1276595744680851
<F0_M>,CraigVenter_2008,Craig_Venter,designation for each of the amino acids so we can use the genetic code to write out words sentences thoughts initially all we did was autograph it some people were disappointed there was not poetry,designation for each the meno asides hw so whe can yews the ganeth cold to ride oute words sentences thats anita ly al whe did was atures fat some people dis appointed her was not poitry,0.1065989847715736
<F0_M>,CraigVenter_2008,Craig_Venter,we designed these pieces so we can just chew back with enzymes there is enzymes that repair them and put them together and we started making pieces starting with pieces that were 5 to 14000 letters,we dis ind these peaces so whew whe can gust chu back with ens imshi thers enimies that repare them and pout them together and weve started d a maken pears starting with peaces that were fied oa 7 toneli thats 7 thow and letters,0.13705583756345177
<F0_M>,CraigVenter_2008,Craig_Venter,fit those together to make 24000 letter pieces then put sets of those going up to 72000 at each stage we grew up these pieces in abundance so we could sequence them because we are trying to create a process that is extremely robust that you can see in a minute we are trying to get to the point of automation,but thos together to make 20 fore 1000 leter pears hand poet a sets of thos going oup to 70 toh thousan ad each stage we gru up thes pees and abundant so we cold sequins them becaus were trine to crate a proses thats extremely a ro busk how that yu cone i the minit a wer trine to geat to the pointe of adamantine,0.1525974025974026
<F0_M>,CraigVenter_2008,Craig_Venter,so this looks like a basketball playoff when we get into these really large pieces over a 100000 base pairs,so this lok lik a basco bal play off when we gat into thes reilly large pees over a 100 tows an a bai pairs,0.14018691588785046
<F0_M>,CraigVenter_2008,Craig_Venter,they will not any longer grow readily in e coli it exhausts all the modern tools of molecular biology,a they wont eny longer grow redly any colonel had egs asted al the modern tools of molecular bowley,0.1188118811881188
<F0_M>,CraigVenter_2008,Craig_Venter,and so we turned to other mechanisms we knew there is a mechanism called homologous recombination that biology uses to repair dna that can put pieces together,a and so we turned a to uther a mecanique s we knew thers ay meck onis ome cald hom molest re combination that bi oley ys as to repare dana that can pout peaces a together,0.15822784810126583
<F0_M>,CraigVenter_2008,Craig_Venter,here is an example of it there is an organism called deinococcus radiodurans that can take 3000000s rads of radiation you can see in the top panel its chromosome just gets blown apart,hers an example of it thers an organism cald dina cock as radio doran is that can take thre milan rads of radiation hu can se the top panel it is croma som dest gats blown apart,0.12021857923497267
